NtsbCaseNumber,EventType,EventDate,AircraftDamage,ProbableCause,Latitude,Longitude,char_count,word_count,Category,Country,CountryCode,State
ERA24FA395,Accident,2024-09-25 07:10:00.000000 +00:00,Substantial,"The flight instructor’s failure to ensure the haul back cable was securely connected to the “J” hook prior to departing on the accident flight, which resulted in the cable becoming disconnected and the wings folding up during flight.",28.226669,-82.155645,233,38,Pilot Error,US,US,FL
LAX95FA341,Accident,1995-09-27 23:48:00.000000 +00:00,Substantial,"the pilot's fuel mismanagement and failure to assure that an adequate supply of fuel was available. His lack of familiarity with the airplane's fuel system, overcofidence, the dark night, and the lack of a suitable landing area were factors in the accident.",34.189022,-118.490867,257,42,Pilot Error,US,US,CA
ANC15LA063,Accident,2015-08-08 19:00:00.000000 +00:00,Substantial,Impact with terrain during low-level cruise flight for reasons that could not be determined based on the available information.,62.299999,-151.689727,127,19,Other,US,US,AK
CHI96LA215,Accident,1996-06-25 18:10:00.000000 +00:00,Substantial,"the pilot's improper positioning of the fuel tank selector, which resulted in fuel starvation and loss of engine power.  A factor relating to the accident was: the design/location of the fuel tank selector.",43.769832,-88.439025,206,33,Pilot Error,US,US,WI
ANC19LA015,Accident,2019-03-16 15:30:00.000000 +00:00,Substantial,"A loss of pitch control for an undetermined reason, which resulted in a collision with terrain during an emergency landing.",62.333057,-150.078613,123,20,Other,US,US,AK
GAA19CA209,Accident,2019-04-12 11:38:00.000000 +00:00,Substantial,"The pilot's failure to maintain helicopter control while it was being reloaded with the rotors turning in gusting wind conditions, which resulted in a rotor strike with ground equipment.",24.727222,-81.389999,186,29,Pilot Error,US,US,FL
GAA18CA472,Accident,2018-08-04 16:00:00.000000 +00:00,Substantial,"The pilot's improper landing flare, which resulted in the airplane ballooning upon landing, and his subsequent loss of directional control and excessive brake application.",39.942779,-74.845832,171,24,Pilot Error,US,US,NJ
LAX96LA246,Accident,1996-06-12 11:30:00.000000 +00:00,Substantial,the pilot's improper recovery from a bounced landing.  The variable/gusty/quartering tail wind was a related factor.,34.939525,-111.940589,116,16,Pilot Error,US,US,AZ
NYC00LA204,Accident,2000-07-20 17:45:00.000000 +00:00,Substantial,The pilot's failure to maintain aircraft control.,38.77053,-76.060173,49,7,Pilot Error,US,US,MD
ERA25LA068,Accident,2024-11-15 17:39:00.000000 +00:00,Substantial,The maintenance technician’s failure to follow the manufacturer’s recommended procedures during a wheel and tire change to ensure proper clearance of the tire to the wheel well resulting in the right main wheel becoming stuck in the well and subsequent partial gear extension landing.,29.176646,-81.065988,284,44,Maintenance / Inspection Issues,US,US,FL
NYC91LA065,Accident,1991-01-23 22:00:00.000000 +00:00,Substantial,"THE PILOT-IN-COMMAND'S IMPROPER USE OF THE POWERPLANT CONTROLS, MAGNETOS AND BRAKES.",40.550537,-84.569984,84,11,Pilot Error,US,US,OH
WPR10CA304,Accident,2010-06-23 11:40:00.000000 +00:00,Substantial,The pilot's inadequate compensation for the crosswinds during takeoff.,37.706665,-112.144996,70,9,Pilot Error,US,US,UT
LAX07CA266,Accident,2007-09-03 17:00:00.000000 +00:00,Destroyed,Fire resulting from vegetation contacting hot brakes following an aborted takeoff.,39.667221,-119.876113,82,11,Other,US,US,NV
CHI01LA112,Accident,2001-04-02 09:40:00.000000 +00:00,Substantial,"The fuel starvation.  Factors were the loose line at the distribution valve, the inadequate annual inspection the owner/pilot mechanic performed, the unsuitable terrain the pilot encountered during the emergency landing after takeoff, and the trees.",42.00048,-83.939361,249,35,Maintenance / Inspection Issues,US,US,MI
SEA00LA169,Accident,2000-08-21 10:20:00.000000 +00:00,Destroyed,A loss of control for undetermined reasons.,47.890129,-119.500831,43,7,Other,US,US,WA
CEN18LA370,Accident,2018-08-31 13:45:00.000000 +00:00,Substantial,"The delayed application of carburetor heat by the pilot which led to accumulation of carburetor ice, eventual loss of engine power, and the subsequent forced landing in high vegetation.",39.755554,-82.657218,185,29,Pilot Error,US,US,OH
GAA15CA194,Accident,2015-07-22 14:00:00.000000 +00:00,Substantial,"The pilot's failure to maintain directional control during the landing, which resulted in a runway excursion and collision with objects.",37.52861,-106.045829,136,20,Pilot Error,US,US,CO
LAX05LA125,Accident,2005-03-26 18:00:00.000000 +00:00,Substantial,a fatigue failure of the right side steering link rod for the nose landing gear steering system.,38.667778,-121.400558,96,17,Mechanical Failure,US,US,CA
CEN17LA247,Accident,2017-06-30 12:15:00.000000 +00:00,Substantial,The loss of engine power due to fuel starvation for reasons that could not be determined because an examination of the airplane and engine did not reveal any malfunctions or failures that would have precluded normal operation.,39.64611,-106.893058,226,37,Other,US,US,CO
CHI97LA230,Accident,1997-07-28 14:44:00.000000 +00:00,Substantial,the pilot was too low on final approach and hit the high vegetation.,43.100528,-89.499588,68,13,Pilot Error,US,US,WI
ERA24LA052,Accident,2023-11-30 12:30:00.000000 +00:00,Substantial,"The pilot’s failure to maintain directional control during a wheel landing in crosswind conditions and the flight instructor’s delayed remedial action, which resulted in a ground loop on the runway.",36.630427,-80.017605,198,30,Pilot Error,US,US,VA
LAX89LA230,Accident,1989-07-05 21:07:00.000000 +00:00,Substantial,"THE PILOT'S INADEQUATE PREFLIGHT PLANNING/PREPARATION, RESULTING IN FUEL EXHAUSTION.",37.350975,-120.42031,84,9,Pilot Error,US,US,CA
ERA23LA290,Accident,2023-07-05 12:15:00.000000 +00:00,Substantial,The pilot’s improper preflight inspection which resulted in a loss of engine power due to fuel contamination (water).,27.977214,-82.759057,117,18,Pilot Error,US,US,FL
FTW96LA283,Accident,1996-06-29 08:55:00.000000 +00:00,Substantial,"The student pilot's improper flare during the landing, which resulted in a collapsed nose gear, ground swerve, and collision with an object.",36.100082,-95.889961,140,22,Pilot Error,US,US,OK
CHI89FA157,Accident,1989-08-03 14:30:00.000000 +00:00,Substantial,"FAILURE OF THE PILOT TO MAINTAIN ADEQUATE AIRSPEED, WHICH RESULTED IN A STALL. FACTORS RELATED TO THE ACCIDENT WERE: EXCESSIVE WORKLOAD (TASK OVERLOAD) AND DIVERTED ATTENTION.",34.990364,-81.230133,175,26,Pilot Error,US,US,SC
WPR16FA054,Accident,2016-01-18 11:00:00.000000 +00:00,Substantial,"The pilot's loss of control due to spatial disorientation while operating in instrument meteorological conditions, which resulted in an exceedance of the airplane's design stress limitations, and a subsequent in-flight breakup. Contributing to the accident was the pilot's reported inflight instrumentation anomaly, the origin of which could not be determined during the investigation.",40.313888,-112.080833,385,53,Pilot Error,US,US,UT
ANC89FA070,Accident,1989-05-10 14:55:00.000000 +00:00,Substantial,"INSTALLATION OF THE IMPROPER WASHER ON THE SCISSORS ASSEMBLY OF THE LEFT MAIN LANDING GEAR. THE EXTRA FORCES ENCOUNTEREDON A GRAVEL RUNWAY WERE SUFFICIENT TO PULL THE BUSHING, WASHER, AND BOLT THROUGH THE SCISSORS ASSEMBLY AND ALLOWING THE LOWER HALF TO PIVOT FREELY.",60.880794,-146.649734,267,43,Maintenance / Inspection Issues,US,US,AK
ERA19LA016,Accident,2018-10-12 13:45:00.000000 +00:00,Substantial,"The pilot's failure to maintain a proper approach path, which resulted a collision with trees short of the runway.",34.710834,-89.719169,114,19,Pilot Error,US,US,MS
CHI93GA204,Accident,1993-06-11 17:19:00.000000 +00:00,Substantial,"the pilot-in command's failure to maintain control of the aircraft.  Factors were door not secured, checklist not followed, diverted attention of the pilot-in-command, and emergency procedure not followed.",40.610725,-91.350868,205,28,Pilot Error,US,US,IA
ERA14LA202,Accident,2014-04-18 12:10:00.000000 +00:00,Destroyed,The propeller blade’s failure due to fatigue cracks that initiated from pitch change pin attachment holes that had been drilled too deep during manufacture.,44.946109,-73.113609,156,24,Mechanical Failure,US,US,VT
CEN22LA354,Accident,2022-08-01 14:20:00.000000 +00:00,Destroyed,A loss of airplane performance for reasons that could not be determined.,40.6237,-93.93814,72,12,Other,US,US,IA
CHI07CA242,Accident,2007-07-24 10:30:00.000000 +00:00,Substantial,"The pilot's improper flare, which resulted in a hard landing and subsequent left main landing gear collapse.",38.123054,-90.237503,108,17,Pilot Error,US,US,IL
MIA05CA082,Accident,2005-03-25 13:20:00.000000 +00:00,Substantial,"The failure of the pilot to maintain proper alignment with the runway, his failure to perform a go around after recognizing the aircraft was not properly aligned for landing, and his intentionally landing on a taxiway which resulted in a landing overrun and subsequent nose landing gear collapse following on ground collision with a ditch.",26.683055,-80.095558,339,55,Pilot Error,US,US,FL
WPR20CA164,Accident,2020-06-03 09:14:00.000000 +00:00,Substantial,The pilot's failure to maintain airplane control during takeoff from a soft airstrip that resulted in a collision with objects.,27.993888,-97.820556,127,20,Pilot Error,US,US,TX
BFO89LA053,Accident,1989-07-01 15:00:00.000000 +00:00,Substantial,"LOSS OF ENGINE POWER FROM EXHAUST GAS LEAKAGE INTO THE CARBURETOR INLET, CAUSING ENGINE AIR STARVATION, AND MATERIAL FAILURE OF THE EXHAUST MANIFOLD.              .",38.350414,-75.129089,164,24,Mechanical Failure,US,US,MD
GAA17CA310,Accident,2017-05-27 13:10:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control during the landing roll.,41.014167,-121.437774,76,11,Pilot Error,US,US,CA
LAX04LA089,Accident,2003-12-26 10:00:00.000000 +00:00,Substantial,the pilot's inadequate hand prop starting procedure.,38.376945,-121.962501,52,7,Pilot Error,US,US,CA
ANC93LA140,Accident,1993-08-08 12:45:00.000000 +00:00,Substantial,THE PILOT IN COMMAND'S INADEQUATE PREFLIGHT PLANNING AND PREPARATION.  A FACTOR IN THE ACCIDENT WAS THE PILOT'S LACK OF FAMILIARITY WITH THE PARTICULAR AIRCRAFT'S PERFORMANCE.,61.92987,-151.729965,175,25,Pilot Error,US,US,AK
GAA18CA339,Accident,2018-06-10 09:45:00.000000 +00:00,Substantial,The pilot’s failure to maintain directional control during landing.,31.999444,-110.358055,67,9,Pilot Error,US,US,AZ
SEA93LA021,Accident,1992-11-10 17:50:00.000000 +00:00,Substantial,"THE PILOT'S POOR INFLIGHT DECISION, AND EXCESSIVE AIRSPEED ON FINAL. FACTORS INCLUDE A WET TURF RUNWAY, AND TREES ADJACENT TO THE RUNWAY.",47.099891,-123.060745,137,22,Pilot Error,US,US,WA
BFO89LA055,Accident,1989-07-07 12:40:00.000000 +00:00,Substantial,PILOT'S FAILURE TO SEE AND AVOID THE WIRE WHICH CROSSED THE END OF THE FIELD IN WHICH HE WAS TAKING OFF.,37.66962,-82.2695,104,21,Pilot Error,US,US,WV
CEN17LA027,Accident,2016-10-27 12:35:00.000000 +00:00,Substantial,"The pilot's failure to maintain clearance from a cotton crop while maneuvering during agricultural application operations, which resulted in a loss of airplane control.",34.787498,-102.388053,168,24,Pilot Error,US,US,TX
SEA90IA161,Incident,1990-08-12 09:08:00.000000 +00:00,Minor,THE MALFUNCTION OF THE STARTER CONTROL VALVE.,45.810203,-111.150451,45,7,Mechanical Failure,US,US,MT
ERA14LA089,Accident,2014-01-04 16:30:00.000000 +00:00,Substantial,"A partial loss of engine power during cruise flight due to an overly lean fuel-air mixture, which resulted from an incorrectly installed float chamber vent line and led to a subsequent off-airport landing.",34.230834,-84.29528,205,33,Maintenance / Inspection Issues,US,US,GA
IAD96LA052,Accident,1996-03-20 17:25:00.000000 +00:00,Substantial,The pilot-in-command's inadequate visual lookout and the company/operator's inadequate crew/group coordination and communication during taxi and snow removal operations.  Related factors were the snowy weather conditions affecting visibility and the snowplow on the taxiway.,39.439197,-83.829681,274,34,Pilot Error,US,US,OH
CHI94LA104,Accident,1994-03-13 19:45:00.000000 +00:00,Destroyed,THE PILOT'S IMPROPER DECISION TO CONTINUE FLIGHT INTO ICING CONDITIONS AFTER THE CONDITIONS WERE FIRST ENCOUNTERED. A FACTOR RELATED TO THE ACCIDENT WAS THE TREES CONTACTED DURING THE LANDING ROLL.,45.429515,-84.979454,197,30,Pilot Error,US,US,MI
LAX01LA104,Accident,2001-02-23 10:45:00.000000 +00:00,Substantial,The pilot's inadequate preflight planning and his failure to dissiminate/coordinate the total distance required to successfully operate the airplane.,34.769596,-112.450164,149,19,Pilot Error,US,US,AZ
CEN09CA359,Accident,2009-06-11 07:40:00.000000 +00:00,Substantial,The pilot's failure to maintain clearance from power lines. Contributing to the accident was the pilot's preoccupation with personal affairs.,34.417499,-96.050552,141,20,Pilot Error,US,US,OK
ERA21LA348,Accident,2021-07-25 11:00:00.000000 +00:00,Substantial,"The pilot’s loss of directional control during the landing rollout, which resulted in a runway excursion and impact with terrain.",40.997651,-76.435246,129,20,Pilot Error,US,US,PA
DEN92LA079,Accident,1992-07-31 18:30:00.000000 +00:00,Substantial,LOSS OF CONTROL WHICH RESULTED IN DRAGGING A WING TIP DURING FLARE FOR LANDING WHICH ENDED WITH A GROUND LOOP.  A FACTOR WAS:  A TAIL WIND.,40.549491,-105.060997,139,26,Weather / Environmental Factors,US,US,CO
ANC24LA019,Accident,2024-03-17 16:00:00.000000 +00:00,Substantial,"The pilot’s loss of directional control while landing in soft snow, resulting in a nose over.",61.215573,-149.83955,93,16,Pilot Error,US,US,AK
ERA20CA211,Accident,2020-06-05 19:00:00.000000 +00:00,Substantial,A loss of engine power for undetermined reasons.,42.248611,-78.36528,48,8,Other,US,US,NY
ATL90DKG03,Accident,1990-04-15 17:30:00.000000 +00:00,Substantial,"AN IMPROPER FUEL SYSTEM (INSTALLED BY THE HOME BUILDER), AND CONTINUED OPERATION OF THE AIRCRAFT WITH A KNOWN DEFICIENCY, WHICH RESULTED IN FUEL STARVATION.",33.290382,-83.96083,156,24,Maintenance / Inspection Issues,US,US,GA
CHI02FA233,Accident,2002-06-09 15:00:00.000000 +00:00,Substantial,The cracked vertical stabilizer and the unapproved maintenance modification to the rudder by company maintenance personnel.,42.660812,-82.909194,123,16,Maintenance / Inspection Issues,US,US,MI
SEA90FA165,Accident,1990-08-19 21:24:00.000000 +00:00,Substantial,"FAILURE OF THE PILOT TO FLARE THE AIRCRAFT FOR LANDING AND TO MAINTAIN ITS CONTROL DURING THE ATTEMPTED GO-AROUND (ABORTED LANDING).  FACTORS RELATED TO THE ACCIDENT WERE: DARKNESS, A NUMBER OF RUNWAY EDGE LIGHTS THAT WERE EITHER INOPERATIVE OR HIDDEN BY VEGEGATION, RAIN, REDUCED VISUAL CUES, THE PILOT'S LACK OF RECENT NIGHT FLYING EXPERIENCE, AND HIS FAILURE TO ATTAIN PROPER RUNWAY ALIGNMENT.",48.190853,-114.379646,396,62,Pilot Error,US,US,MT
ERA10LA280,Accident,2010-05-23 09:27:00.000000 +00:00,Substantial,The pilot's failure to maintain control of the airplane during the landing approach.,27.5,-81.400001,84,13,Pilot Error,US,US,FL
LAX04CA008,Accident,2003-10-09 16:50:00.000000 +00:00,Substantial,"the pilot's misjudged landing flare and inadequate compensation for crosswind conditions, which resulted in his failure to maintain runway alignment.",32.988334,-111.918891,149,20,Pilot Error,US,US,AZ
ATL94LA146,Accident,1994-06-21 09:00:00.000000 +00:00,Substantial,"THE PILOT'S FAILURE TO PROPERLY FLARE THE AIRCRAFT DURING LANDING, RESULTING IN A HARD LANDING.",34.770587,-82.379066,95,15,Pilot Error,US,US,SC
